layer,expert,total_mass,selectivity,top_category,share_computational,share_creative,share_factual,share_reasoning,share_social_ethical,share_symbolic
1,124,2481.55078125,0.32082451828100184,symbolic,0.12575655973693364,0.03728127651402459,0.18037535201179958,0.24029439126554245,0.09546790219069791,0.32082451828100184
1,125,1191.3104248046875,0.3903192008783493,symbolic,0.09039845930231069,0.03611755658626232,0.1711452201842054,0.23979469660213448,0.07222486644673777,0.3903192008783493
1,126,1357.2359619140625,0.2564201014221642,symbolic,0.05322239727617371,0.09313604732015006,0.1966259407650886,0.22751776165026918,0.17307775156615424,0.2564201014221642
1,127,1808.7999267578125,0.3987314756032469,reasoning,0.04809602900965191,0.034182118412662055,0.15589468776136414,0.3987314756032469,0.10249857450780618,0.2605971147052688
3,0,1775.34375,0.36479641651704775,symbolic,0.06184734250409252,0.04070445754343349,0.22939171386263224,0.19613939201915123,0.10712067755364278,0.36479641651704775
3,1,1913.144287109375,0.2848150751910451,symbolic,0.045008836509453067,0.058211790120234974,0.24544331789778234,0.22056831089506077,0.14595266938642376,0.2848150751910451
3,2,1969.6510009765625,0.30586287364395054,symbolic,0.08678976963729583,0.07175107919670444,0.20428082857169594,0.23759823210868092,0.09371721684167235,0.30586287364395054
3,3,1490.7803955078125,0.32830770639165385,symbolic,0.04656403334525284,0.03255573216006291,0.2065756051210922,0.2709547853248069,0.11504213765713137,0.32830770639165385
3,4,2415.1036376953125,0.3431868405863996,symbolic,0.05798601523442888,0.07552805527996143,0.2136388488197015,0.23314954831626267,0.07651069176324592,0.3431868405863996
3,5,2676.7410888671875,0.3738421751358078,symbolic,0.059781748910051107,0.05507166840653829,0.186783591269245,0.21651494265537868,0.10800587362297913,0.3738421751358078
3,6,1621.200439453125,0.33832283929506446,symbolic,0.06438506983802421,0.10305692230797461,0.19067126154498568,0.2386505586906404,0.06491334832331065,0.33832283929506446
3,7,2006.5914306640625,0.46900732491921004,symbolic,0.04240200311509973,0.07067187078815017,0.1510674323641743,0.18735895863711374,0.07949241017625201,0.46900732491921004
3,8,1235.4053955078125,0.27243802913331544,factual,0.05655138941079742,0.08096633338408869,0.27243802913331544,0.15843341214083456,0.18250301543183742,0.24910782049912647
3,9,1301.752685546875,0.25517242284712677,factual,0.13728795631040558,0.05674056480717572,0.25517242284712677,0.2302969497816852,0.14966647468041416,0.17083563157319262
3,10,2192.958984375,0.34222375856679094,symbolic,0.05123631206052752,0.06646555025628009,0.15725928375170892,0.26463062046054714,0.11818447490414546,0.34222375856679094
3,11,1626.3505859375,0.2931014217150049,symbolic,0.07903482262038222,0.0218841551763168,0.23624190351408655,0.25088943504287003,0.11884826193133952,0.2931014217150049
3,12,2156.748046875,0.3428387238454886,symbolic,0.09797408660137377,0.048796983033810123,0.16434649378993077,0.25788648228896405,0.0881572304404327,0.3428387238454886
3,13,1070.6982421875,0.3005437137163157,symbolic,0.04462625239991062,0.11499904231595365,0.18576801700117201,0.16464207698867653,0.18942089757797145,0.3005437137163157
3,14,1863.5460205078125,0.36527867600574837,symbolic,0.05691185522707105,0.022906467234838027,0.2097053294772251,0.19802479587380437,0.14717287618131308,0.36527867600574837
